gender,total_cases,death_cases,current_date,active_cases,re_rate,re_cases
male,9642259,12317,2022-08-08,26539,0.275236332,73.04497017
male,9711668,12339,2022-08-09,69409,0.714697002,496.0640418
male,9781592,12364,2022-08-10,69924,0.714852961,499.8537841
male,9844053,12399,2022-08-11,62461,0.634504914,396.3181142
male,9903082,12423,2022-08-12,59029,0.596066962,351.8523669
male,9960170,12461,2022-08-13,57088,0.573162908,327.2072408
male,10014990,12488,2022-08-14,54820,0.547379478,300.0734299
male,10044369,12517,2022-08-15,29379,0.292492241,85.93129553
male,10084058,12540,2022-08-16,39689,0.393581632,156.2086137
male,10166507,12566,2022-08-17,82449,0.810986507,668.6502651
male,10248013,12597,2022-08-18,81506,0.795334666,648.2454731
male,10311673,12634,2022-08-19,63660,0.617358599,393.0104843
male,10370825,12675,2022-08-20,59152,0.570369281,337.3848372
male,10421924,12704,2022-08-21,51099,0.490302942,250.5399004
male,10449892,12737,2022-08-22,27968,0.26763913,74.85331179
male,10518811,12762,2022-08-23,68919,0.655197626,451.5556522
male,10583249,12799,2022-08-24,64438,0.608867844,392.3422612
male,10635478,12852,2022-08-25,52229,0.49108277,256.4876201
male,10681920,12898,2022-08-26,46442,0.434772026,201.9168243
male,10726239,12945,2022-08-27,44319,0.413183036,183.1185899
male,10765453,12977,2022-08-28,39214,0.364257779,142.8400455
male,10785968,13003,2022-08-29,20515,0.190200824,39.01969902
male,10839264,13038,2022-08-30,53296,0.491693901,262.0531815
male,10887196,13076,2022-08-31,47932,0.440260284,211.0255592
male,10924470,13136,2022-09-01,37274,0.34119733,127.1778929
male,10965376,13169,2022-09-02,40906,0.373046943,152.5985827
male,11002204,13206,2022-09-03,36828,0.334732932,123.2754441
male,11035148,13247,2022-09-04,32944,0.298537002,98.35002992
male,11035148,13247,2022-09-04,0,0,0
male,11052916,13271,2022-09-05,17768,0.160753959,28.56276335
male,11098734,13289,2022-09-06,45818,0.412821859,189.1467193
male,11137379,13318,2022-09-07,38645,0.34698469,134.0922335
male,11169794,13355,2022-09-08,32415,0.290202308,94.06907818
male,11201028,13391,2022-09-09,31234,0.278849406,87.09582335
male,11220985,13411,2022-09-10,19957,0.177854261,35.49437496
male,11234424,13432,2022-09-11,13439,0.1196234,16.07618877
male,11251707,13447,2022-09-12,17283,0.15360336,26.54726869
male,11277906,13462,2022-09-13,26199,0.232303763,60.86126281
male,11320442,13500,2022-09-14,42536,0.375745046,159.8269128
male,11353088,13537,2022-09-15,32646,0.287551722,93.87413504
male,11376950,13567,2022-09-16,23862,0.209739869,50.04812749
male,11397064,13591,2022-09-17,20114,0.176484049,35.49800159
male,11413309,13621,2022-09-18,16245,0.142333831,23.12213093
male,11422636,13632,2022-09-19,9327,0.081653657,7.615836572
male,11444888,13645,2022-09-20,22252,0.194427416,43.2639886
male,11463803,13673,2022-09-21,18915,0.164997602,31.20929634
male,11478781,13701,2022-09-22,14978,0.130484239,19.54392927
male,11492011,13730,2022-09-23,13230,0.115123454,15.23083297
male,11541781,13822,2022-09-27,49770,0.431215945,214.6161758
male,11558371,13850,2022-09-28,16590,0.143532337,23.81201469
male,11572341,13870,2022-09-29,13970,0.120718876,16.864427
male,11585309,13895,2022-09-30,12968,0.111934865,14.51571331
male,11621313,13948,2022-10-04,36004,0.309810088,111.544024
male,11636956,13957,2022-10-05,15643,0.134425188,21.02813219
male,11649596,13978,2022-10-06,12640,0.108501617,13.71460435
male,11659469,14000,2022-10-07,9873,0.084677956,8.360254571
male,11668108,14021,2022-10-08,8639,0.074039424,6.396265873
male,11675966,14035,2022-10-09,7858,0.067300641,5.288484396
male,11680039,14045,2022-10-10,4073,0.034871459,1.420314521
male,11687017,14051,2022-10-11,6978,0.05970728,4.16637402
male,11700469,14062,2022-10-12,13452,0.11496975,15.46573082
male,11712331,14075,2022-10-13,11862,0.101277875,12.01358158
male,11722864,14087,2022-10-14,10533,0.089850057,9.463906516
male,11732955,14101,2022-10-15,10091,0.086005614,8.678826519
male,11742346,14117,2022-10-16,9391,0.079975501,7.510499265
male,11747575,14122,2022-10-17,5229,0.044511314,2.327496611
male,11762328,14121,2022-10-18,14753,0.125425851,18.50407581
male,11775473,14144,2022-10-19,13145,0.111630335,14.67380758
male,11786502,14154,2022-10-20,11029,0.09357314,10.32018159
male,11797276,14172,2022-10-21,10774,0.091326167,9.83948125
male,11808972,14181,2022-10-22,11696,0.099043338,11.58410876
male,11820612,14191,2022-10-23,11640,0.098472059,11.46214765
male,11827121,14197,2022-10-24,6509,0.055034526,3.582197307
male,11846398,14210,2022-10-25,19277,0.162724568,31.36841502
male,11864121,14223,2022-10-26,17723,0.14938317,26.47517916
male,11879237,14236,2022-10-27,15116,0.12724723,19.23469125
male,11894695,14253,2022-10-28,15458,0.129957094,20.08876764
male,11911059,14269,2022-10-29,16364,0.137384929,22.48166985
male,11926267,14282,2022-10-30,15208,0.12751685,19.39276255
male,11934738,14293,2022-10-31,8471,0.070977679,6.012519169
male,11926267,14282,2022-10-31,-8471,-0.071028093,6.016789747
male,11960557,14310,2022-11-01,34290,0.286692334,98.30680126
male,11984348,14322,2022-11-02,23791,0.198517266,47.22924276
male,11984348,14322,2022-11-02,0,0,0
male,12004596,14337,2022-11-03,20248,0.168668733,34.1520451
male,12023572,14355,2022-11-04,18976,0.157823316,29.94855239
male,12041549,14372,2022-11-05,17977,0.149291424,26.83811933
male,12057716,14381,2022-11-06,16167,0.134080119,21.67673289
male,12066144,14391,2022-11-07,8428,0.069848329,5.886817197
male,12093975,14407,2022-11-08,27831,0.23012285,64.0454905
male,12121429,14432,2022-11-09,27454,0.226491448,62.180962
male,12145533,14450,2022-11-10,24104,0.198459796,47.8367492
male,12169733,14475,2022-11-11,24200,0.198853993,48.12266629
male,12193282,14500,2022-11-12,23549,0.193130939,45.48040478
male,12214574,14520,2022-11-13,21292,0.174316354,37.115438
male,12225279,14538,2022-11-14,10705,0.087564464,9.373775846
male,12257628,14554,2022-11-15,32349,0.263909135,85.37196601
male,12286670,14575,2022-11-16,29042,0.236369985,68.64657096
male,12310684,14605,2022-11-17,24014,0.195066334,46.84322951
male,12332203,14632,2022-11-18,21519,0.174494371,37.5494436
male,12354287,14661,2022-11-19,22084,0.178755763,39.47642272
male,12374469,14681,2022-11-20,20182,0.163093867,32.91560422
male,12385023,14695,2022-11-21,10554,0.085215829,8.993678575
male,12417214,14716,2022-11-22,32191,0.259244948,83.45354127
male,12448337,14738,2022-11-23,31123,0.250017332,77.81289412
male,12474287,14767,2022-11-24,25950,0.208027922,53.9832457
male,12497795,14795,2022-11-25,23508,0.18809718,44.21788515
male,12520862,14814,2022-11-26,23067,0.18422853,42.495995
male,12541827,14832,2022-11-27,20965,0.167160654,35.04523105
male,12552087,14853,2022-11-28,10260,0.081739395,8.386461949
male,12583919,14873,2022-11-29,31832,0.252957763,80.52151512
male,12613747,14901,2022-11-30,29828,0.23647216,70.53491591
male,12638711,14930,2022-12-01,24964,0.197520143,49.30892842
male,12662002,14955,2022-12-02,23291,0.183944056,42.84240999
male,12685345,14984,2022-12-03,23343,0.184015492,42.95473627
male,12705724,15023,2022-12-04,20379,0.160392277,32.68634208
male,12716257,15045,2022-12-05,10533,0.082830978,8.724586881
male,12751899,15059,2022-12-06,35642,0.279503468,99.62062623
male,12785314,15080,2022-12-07,33415,0.261354551,87.33162322
male,12814456,15114,2022-12-08,29142,0.227415038,66.27329042
male,12842234,15149,2022-12-09,27778,0.21630193,60.08435012
male,12870105,15177,2022-12-10,27871,0.21655612,60.35635614
male,12893914,15197,2022-12-11,23809,0.184653008,43.96403458
male,12905731,15209,2022-12-12,11817,0.091563973,10.82011465
male,12945189,15223,2022-12-13,39458,0.304808219,120.2712269
male,12982862,15242,2022-12-14,37673,0.290174847,109.3175703
male,13013822,15277,2022-12-15,30960,0.237900903,73.65411944
male,13043246,15306,2022-12-16,29424,0.225588017,66.37701811
male,13073041,15330,2022-12-17,29795,0.227911777,67.90631384
male,13099025,15351,2022-12-18,25984,0.198365909,51.54339777
male,13111458,15376,2022-12-19,12433,0.094825457,11.7896491
male,13151663,15404,2022-12-20,40205,0.305702785,122.9078045
male,13191157,15430,2022-12-21,39494,0.299397543,118.2440658
male,13225048,15462,2022-12-22,33891,0.25626372,86.85033741
male,13255427,15495,2022-12-23,30379,0.229181602,69.62307898
male,13284513,15534,2022-12-24,29086,0.218946679,63.68283098
male,13310442,15554,2022-12-25,25929,0.194801946,50.51019651
male,13322280,15578,2022-12-26,11838,0.088858664,10.51908862
male,13361610,15611,2022-12-27,39330,0.294350756,115.7681522
male,13400004,15647,2022-12-28,38394,0.286522303,110.0073728
male,13431275,15685,2022-12-29,31271,0.232822275,72.80585358
male,13459509,15731,2022-12-30,28234,0.209769911,59.22643657
male,13486977,15759,2022-12-31,27468,0.203663134,55.94218957
male,13512429,15791,2023-01-01,25452,0.188359917,47.94136598
male,13523024,15816,2023-01-02,10595,0.078347861,8.300955837
male,13559641,15829,2023-01-03,36617,0.270044023,98.88201974
male,13594618,15851,2023-01-04,34977,0.257285641,89.99079849
male,13622774,15887,2023-01-05,28156,0.206683308,58.19375232
male,13647701,15934,2023-01-06,24927,0.182646147,45.52820501
male,13671260,15962,2023-01-07,23559,0.172325009,40.59804883
male,13692001,15974,2023-01-08,20741,0.151482607,31.41900742
male,13700966,15993,2023-01-09,8965,0.065433342,5.86609915
male,13728069,16014,2023-01-10,27103,0.197427621,53.50880805
male,13752320,16042,2023-01-11,24251,0.176341156,42.76449363
male,13771692,16082,2023-01-12,19372,0.140665359,27.24969336
male,13789185,16103,2023-01-13,17493,0.126860289,22.19167043
male,13805594,16131,2023-01-14,16409,0.118857617,19.50334632
male,13805594,16131,2023-01-14,0,0,0
male,13819819,16154,2023-01-15,14225,0.102931884,14.64206044
male,13826264,16171,2023-01-16,6445,0.046614183,3.004284093
male,13844188,16190,2023-01-17,17924,0.129469493,23.20611191
male,13860391,16217,2023-01-18,16203,0.116901464,18.94154422
male,13873534,16249,2023-01-19,13143,0.094734334,12.45093348
male,13885522,16261,2023-01-20,11988,0.086334529,10.34978332
male,13897512,16285,2023-01-21,11990,0.086274435,10.34430479
male,13904972,16299,2023-01-22,7460,0.053649874,4.002280623
male,13909384,16312,2023-01-23,4412,0.031719593,1.399468445
male,13915071,16318,2023-01-24,5687,0.040869357,2.324240315
male,13923751,16331,2023-01-25,8680,0.062339523,5.411070623
male,13939198,16349,2023-01-26,15447,0.110816992,17.11790083
male,13953220,16365,2023-01-27,14022,0.100492933,14.09111904
male,13963505,16380,2023-01-28,10285,0.073656292,7.57554962
male,13971851,16400,2023-01-29,8346,0.05973439,4.985432209
male,13975331,16416,2023-01-30,3480,0.02490102,0.866555504
male,13984497,16430,2023-01-31,9166,0.065544009,6.007763883
male,13993871,16455,2023-02-01,9374,0.066986469,6.279311564
male,14001572,16474,2023-02-02,7701,0.055000967,4.235624471
male,14008325,16491,2023-02-03,6753,0.048207048,3.255421972
male,14014962,16502,2023-02-04,6637,0.047356532,3.143053046
male,14021193,16516,2023-02-05,6231,0.04443987,2.769048326
male,14023936,16529,2023-02-06,2743,0.019559416,0.536514784
male,14031375,16534,2023-02-07,7439,0.0530169,3.943927163
male,14039471,16547,2023-02-08,8096,0.05766599,4.668638583
male,14045918,16566,2023-02-09,6447,0.045899456,2.95913795
male,14051935,16576,2023-02-10,6017,0.042819726,2.576462886
male,14057489,16589,2023-02-11,5554,0.03950919,2.194340397
male,14062780,16599,2023-02-12,5291,0.03762414,1.990693234
male,14065203,16604,2023-02-13,2423,0.017226911,0.417408053
male,14071760,16612,2023-02-14,6557,0.046596872,3.055356899
male,14078386,16629,2023-02-15,6626,0.047065054,3.118530491
male,14083801,16641,2023-02-16,5415,0.038448427,2.081982343
male,14088807,16656,2023-02-17,5006,0.035531752,1.778719518
male,14093460,16663,2023-02-18,4653,0.033015313,1.536202536
male,14097983,16669,2023-02-19,4523,0.032082604,1.45109616
male,14099997,16673,2023-02-20,2014,0.014283691,0.287673536
male,14105338,16678,2023-02-21,5341,0.037865098,2.022374863
male,14111134,16683,2023-02-22,5796,0.041073949,2.380646091
male,14115810,16690,2023-02-23,4676,0.033125977,1.548970693
male,14120189,16698,2023-02-24,4379,0.031012333,1.358030052
male,14124472,16703,2023-02-25,4283,0.030323257,1.298745114
male,14130267,16716,2023-02-27,5795,0.041011256,2.376602296
male,14135107,16726,2023-02-28,4840,0.034240986,1.657263719
male,14140463,16732,2023-03-01,5356,0.037877119,2.028698495
male,14143752,16736,2023-03-02,3289,0.023254084,0.76482683
male,14148287,16742,2023-03-03,4535,0.03205335,1.453619438
male,14153151,16745,2023-03-04,4864,0.034366905,1.671606273
male,14159426,16754,2023-03-06,6275,0.044316768,2.780877205
male,14164947,16765,2023-03-07,5521,0.038976496,2.151892344
male,14170634,16771,2023-03-08,5687,0.04013229,2.28232336
male,14175383,16783,2023-03-09,4749,0.03350174,1.590997647
male,14179926,16792,2023-03-10,4543,0.032038249,1.455497652
male,14184355,16792,2023-03-11,4429,0.031224543,1.382935001
male,14190350,16804,2023-03-13,5995,0.04224702,2.532708848
male,14188429,0,2023-03-13,-1921,-0.013539202,0.260088062
male,14195467,16805,2023-03-14,7038,0.049579207,3.489384604
male,14200750,16811,2023-03-15,5283,0.03720226,1.965395419
male,14205098,16822,2023-03-16,4348,0.030608729,1.330867552
male,14209060,16828,2023-03-17,3962,0.027883618,1.104748942
male,14212972,16830,2023-03-18,3912,0.027524152,1.076744822
male,14218561,16835,2023-03-20,5589,0.039307775,2.196911558
male,14216803,0,2023-03-20,-1758,-0.012365649,0.217388115
male,14224012,16837,2023-03-21,7209,0.050681903,3.653658405
male,14229759,16843,2023-03-22,5747,0.040387191,2.321051889
male,14234821,16851,2023-03-23,5062,0.035560686,1.800081926
male,14239348,16853,2023-03-24,4527,0.031792186,1.43923226
male,14243694,16856,2023-03-25,4346,0.030511748,1.326040562
male,14249600,16858,2023-03-27,5906,0.041446777,2.447846676
male,14254991,16862,2023-03-28,5391,0.037818333,2.038786345
male,14260674,16865,2023-03-29,5683,0.039850851,2.264723883
male,14265307,16871,2023-03-30,4633,0.032477394,1.504677677
male,14269758,16874,2023-03-31,4451,0.031191839,1.388348772
male,14273878,16876,2023-04-01,4120,0.028863915,1.189193294
male,14280006,16880,2023-04-03,6128,0.042913147,2.629717663
male,14285817,16884,2023-04-04,5811,0.040676708,2.363723475
male,14292065,16888,2023-04-05,6248,0.043716566,2.731411031
male,14297258,16894,2023-04-06,5193,0.03632165,1.886183281
male,14301826,16901,2023-04-07,4568,0.031939977,1.45901817
male,14305935,16903,2023-04-08,4109,0.028722345,1.180201154
male,14311768,16909,2023-04-10,5833,0.04075667,2.377336539
male,14317125,16916,2023-04-11,5357,0.03741673,2.004414224
male,14322986,16924,2023-04-12,5861,0.040920238,2.398335166
male,14327872,16927,2023-04-13,4886,0.034101366,1.666192719
male,14332831,16929,2023-04-14,4959,0.034598887,1.715758806
male,14337660,16931,2023-04-15,4829,0.033680531,1.626432835
male,14344321,16935,2023-04-17,6661,0.046436496,3.093134977
male,14351044,16940,2023-04-18,6723,0.046846766,3.149508078
male,14358201,16944,2023-04-19,7157,0.049846078,3.567483768
male,14364205,16948,2023-04-20,6004,0.041798345,2.50957265
