age,total_cases,death_cases,current_date,active_cases,re_rate,re_cases
10s,2373,0,2020-12-08,33.0,1.390644753476612,0.458912768647282
10s,2416,0,2020-12-09,43.0,1.7798013245033113,0.7653145695364238
10s,2466,0,2020-12-10,50.0,2.02757502027575,1.013787510137875
10s,2512,0,2020-12-11,46.0,1.8312101910828025,0.8423566878980892
10s,2598,0,2020-12-12,86.0,3.3102386451116246,2.8468052347959976
10s,2672,0,2020-12-13,74.0,2.769461077844311,2.0494011976047903
10s,2726,0,2020-12-14,54.0,1.9809244314013204,1.069699192956713
10s,2780,0,2020-12-15,54.0,1.9424460431654675,1.0489208633093525
10s,2849,0,2020-12-16,69.0,2.4219024219024217,1.671112671112671
10s,2903,0,2020-12-17,54.0,1.8601446779193935,1.0044781260764726
10s,2969,0,2020-12-18,66.0,2.2229706972044463,1.4671606601549345
10s,3105,0,2020-12-20,136.0,4.3800322061191626,5.956843800322061
10s,3150,0,2020-12-21,45.0,1.4285714285714286,0.6428571428571429
10s,3206,0,2020-12-22,56.0,1.7467248908296942,0.9781659388646287
10s,3403,0,2020-12-25,197.0,5.7890096973258895,11.404349103732002
10s,3483,0,2020-12-26,80.0,2.2968705139247776,1.837496411139822
10s,3544,0,2020-12-27,61.0,1.7212189616252822,1.049943566591422
10s,3594,0,2020-12-28,50.0,1.3912075681691707,0.6956037840845853
10s,3646,0,2020-12-29,52.0,1.426220515633571,0.7416346681294569
10s,3703,0,2020-12-30,57.0,1.5392924655684581,0.877396705374021
10s,3770,0,2020-12-31,67.0,1.7771883289124668,1.1907161803713529
10s,3844,0,2021-01-01,74.0,1.9250780437044746,1.4245577523413113
10s,3910,0,2021-01-02,66.0,1.687979539641944,1.114066496163683
10s,3956,0,2021-01-03,46.0,1.1627906976744187,0.5348837209302326
10s,4027,0,2021-01-04,71.0,1.7630990812018872,1.25180034765334
10s,4071,0,2021-01-05,44.0,1.0808155244411692,0.4755588307541144
10s,4131,0,2021-01-06,60.0,1.4524328249818446,0.8714596949891067
10s,4185,0,2021-01-07,54.0,1.2903225806451613,0.6967741935483871
10s,4228,0,2021-01-08,43.0,1.0170293282876064,0.43732261116367077
10s,4278,0,2021-01-09,50.0,1.168770453482936,0.584385226741468
10s,4334,0,2021-01-10,56.0,1.2921089063221043,0.7235809875403784
10s,4370,0,2021-01-11,36.0,0.8237986270022883,0.2965675057208238
10s,4404,0,2021-01-12,34.0,0.7720254314259765,0.262488646684832
10s,4432,0,2021-01-13,28.0,0.631768953068592,0.17689530685920576
10s,4477,0,2021-01-14,45.0,1.0051373687737324,0.45231181594817954
10s,4514,0,2021-01-15,37.0,0.819672131147541,0.30327868852459017
10s,4574,0,2021-01-16,60.0,1.3117621337997376,0.7870572802798425
10s,4278,0,2021-01-17,-296.0,-6.91912108461898,20.48059841047218
10s,4634,0,2021-01-18,356.0,7.682347863616745,27.349158394475612
10s,4603,0,2021-01-18,-31.0,-0.6734738214208125,0.20877688464045185
10s,4661,0,2021-01-19,58.0,1.2443681613387685,0.7217335335764856
10s,4688,0,2021-01-20,27.0,0.575938566552901,0.15550341296928327
10s,4715,0,2021-01-21,27.0,0.5726405090137857,0.15461293743372215
10s,4736,0,2021-01-22,21.0,0.44341216216216217,0.09311655405405406
10s,4766,0,2021-01-23,30.0,0.629458665547629,0.1888375996642887
10s,548,0,2021-01-24,-4218.0,-769.7080291970802,32466.28467153284
10s,4922,0,2021-01-25,4374.0,88.86631450629825,3887.012596505486
10s,4952,0,2021-01-26,30.0,0.6058158319870759,0.18174474959612275
10s,5051,0,2021-01-27,99.0,1.9600079192239162,1.9404078400316769
10s,5096,0,2021-01-28,45.0,0.8830455259026688,0.39737048665620095
10s,5135,0,2021-01-29,39.0,0.7594936708860759,0.2962025316455696
10s,5183,0,2021-01-30,48.0,0.9261045726413274,0.4445301948678372
10s,5203,0,2021-01-31,20.0,0.3843936190659235,0.07687872381318471
10s,5233,0,2021-02-01,30.0,0.5732849226065355,0.17198547678196063
10s,5263,0,2021-02-02,30.0,0.5700171005130154,0.17100513015390462
10s,5304,0,2021-02-03,41.0,0.773001508295626,0.3169306184012067
10s,5331,0,2021-02-04,27.0,0.5064715813168261,0.13674732695554304
10s,5359,0,2021-02-05,28.0,0.5224855383467065,0.14629595073707782
10s,5390,0,2021-02-06,31.0,0.575139146567718,0.1782931354359926
10s,5426,0,2021-02-08,36.0,0.6634721710283819,0.23884998157021747
10s,5503,0,2021-02-10,77.0,1.3992367799382155,1.077412320552426
10s,5531,0,2021-02-11,28.0,0.5062375700596637,0.14174651961670584
10s,5561,0,2021-02-12,30.0,0.5394713181082539,0.16184139543247616
10s,5635,0,2021-02-15,74.0,1.3132209405501332,0.9717834960070985
10s,5666,0,2021-02-16,31.0,0.5471231909636428,0.16960818919872928
10s,5705,0,2021-02-17,39.0,0.6836108676599474,0.26660823838737946
10s,5771,0,2021-02-19,66.0,1.1436492808871945,0.7548085253855484
10s,5861,0,2021-02-22,90.0,1.5355741341068077,1.382016720696127
10s,5883,0,2021-02-23,22.0,0.37395886452490223,0.0822709501954785
10s,5913,0,2021-02-24,30.0,0.5073566717402334,0.15220700152207
10s,5944,0,2021-02-25,31.0,0.5215343203230148,0.16167563930013462
10s,5972,0,2021-02-26,28.0,0.46885465505693236,0.13127930341594105
10s,6002,0,2021-02-27,30.0,0.4998333888703766,0.149950016661113
10s,6031,0,2021-02-28,29.0,0.48084894710661585,0.1394461946609186
10s,6090,0,2021-03-02,59.0,0.9688013136288998,0.5715927750410509
10s,6132,0,2021-03-03,42.0,0.684931506849315,0.2876712328767123
10s,6176,0,2021-03-04,44.0,0.7124352331606217,0.3134715025906736
10s,6201,0,2021-03-05,25.0,0.40316078051927107,0.10079019512981777
10s,6260,0,2021-03-07,59.0,0.9424920127795527,0.5560702875399361
10s,6293,0,2021-03-08,33.0,0.5243921817892897,0.17304941999046558
10s,6316,0,2021-03-09,23.0,0.3641545281823939,0.08375554148195061
10s,6355,0,2021-03-10,39.0,0.6136900078678206,0.23933910306845005
10s,6398,0,2021-03-11,43.0,0.6720850265708034,0.28899656142544544
10s,6463,0,2021-03-13,65.0,1.0057248955593379,0.6537211821135697
10s,6513,0,2021-03-15,50.0,0.7676953784738215,0.38384768923691076
10s,6534,0,2021-03-16,21.0,0.3213957759412305,0.0674931129476584
10s,6564,0,2021-03-17,30.0,0.4570383912248629,0.13711151736745886
10s,6589,0,2021-03-18,25.0,0.3794202458643193,0.09485506146607983
10s,6619,0,2021-03-19,30.0,0.4532406707961928,0.13597220123885784
10s,6644,0,2021-03-20,25.0,0.37627934978928357,0.09406983744732089
10s,6687,0,2021-03-22,43.0,0.6430387318678032,0.2765066547031554
10s,6713,0,2021-03-23,26.0,0.38730820795471477,0.10070013406822584
10s,6752,0,2021-03-24,39.0,0.57760663507109,0.2252665876777251
10s,6784,0,2021-03-25,32.0,0.4716981132075472,0.1509433962264151
10s,6813,0,2021-03-26,29.0,0.4256568325260532,0.12344048143255541
10s,6861,0,2021-03-27,48.0,0.6996064713598601,0.3358111062527328
10s,6901,0,2021-03-28,40.0,0.5796261411389654,0.23185045645558616
10s,6934,0,2021-03-29,33.0,0.475915777329103,0.157052206518604
10s,6972,0,2021-03-30,38.0,0.5450372920252439,0.20711417096959267
10s,7010,0,2021-03-31,38.0,0.5420827389443652,0.20599144079885878
10s,7058,0,2021-04-01,48.0,0.6800793425899688,0.326438084443185
10s,7094,0,2021-04-02,36.0,0.5074711023400056,0.18268959684240202
10s,7177,0,2021-04-04,83.0,1.1564720635362964,0.959871812735126
10s,7219,0,2021-04-05,42.0,0.5817980329685551,0.24435517384679314
10s,7331,0,2021-04-07,112.0,1.5277588323557496,1.7110898922384397
10s,7404,0,2021-04-08,73.0,0.9859535386277688,0.7197460831982713
10s,7454,0,2021-04-09,50.0,0.6707807888382077,0.33539039441910384
10s,7524,0,2021-04-10,70.0,0.9303561935140883,0.6512493354598619
10s,7582,0,2021-04-11,58.0,0.7649696649960432,0.44368240569770506
10s,7623,0,2021-04-12,41.0,0.5378459923914469,0.22051685688049324
10s,7667,0,2021-04-13,44.0,0.5738880918220948,0.2525107604017217
10s,7717,0,2021-04-14,50.0,0.6479201762342879,0.32396008811714394
10s,7761,0,2021-04-15,44.0,0.5669372503543357,0.24945239015590773
10s,7813,0,2021-04-16,52.0,0.6655574043261231,0.346089850249584
10s,7857,0,2021-04-17,44.0,0.5600101820033091,0.24640448008145602
10s,7910,0,2021-04-18,53.0,0.6700379266750948,0.35512010113780024
10s,7946,0,2021-04-19,36.0,0.45305814246161585,0.1631009312861817
10s,8008,0,2021-04-20,62.0,0.7742257742257742,0.48001998001998003
10s,8079,0,2021-04-21,71.0,0.8788216363411313,0.6239633618022032
10s,8137,0,2021-04-22,58.0,0.7127934128057023,0.41342017942730735
10s,8192,0,2021-04-23,55.0,0.67138671875,0.3692626953125
10s,8268,0,2021-04-24,76.0,0.9192065795839381,0.6985970004837929
10s,8326,0,2021-04-25,58.0,0.6966130194571223,0.4040355512851309
10s,8393,0,2021-04-27,67.0,0.7982842845228165,0.5348504706302871
10s,8487,0,2021-04-29,94.0,1.107576293154236,1.0411217155649817
10s,8530,0,2021-04-30,43.0,0.5041031652989448,0.21676436107854627
10s,8622,0,2021-05-02,92.0,1.0670378102528415,0.9816747854326142
10s,8655,0,2021-05-03,33.0,0.38128249566724437,0.12582322357019066
10s,8702,0,2021-05-04,47.0,0.5401057228223397,0.2538496897264996
10s,8759,0,2021-05-05,57.0,0.6507592190889371,0.37093275488069416
10s,8797,0,2021-05-06,38.0,0.4319654427645789,0.16414686825053998
10s,8849,0,2021-05-07,52.0,0.5876370211323314,0.3055712509888123
10s,8907,0,2021-05-08,58.0,0.6511732345346357,0.37768047603008875
10s,9009,0,2021-05-10,102.0,1.1322011322011323,1.154845154845155
10s,9050,0,2021-05-11,41.0,0.4530386740331491,0.18574585635359114
10s,9089,0,2021-05-12,39.0,0.4290901089228738,0.16734514247992077
10s,9153,0,2021-05-13,64.0,0.699224298044357,0.4475035507483885
10s,9213,0,2021-05-14,60.0,0.6512536633018561,0.3907521979811136
10s,9274,0,2021-05-15,61.0,0.6577528574509381,0.4012292430450723
10s,9317,0,2021-05-16,43.0,0.4615219491252549,0.19845443812385963
10s,9370,0,2021-05-17,53.0,0.5656350053361794,0.29978655282817507
10s,9420,0,2021-05-18,50.0,0.5307855626326964,0.2653927813163482
10s,9476,0,2021-05-19,56.0,0.5909666525960321,0.33094132545377797
10s,9547,0,2021-05-20,71.0,0.7436891170001048,0.5280192730700743
10s,9594,0,2021-05-21,47.0,0.48988951427975824,0.23024807171148637
10s,9642,0,2021-05-22,48.0,0.49782202862476665,0.238954573739888
10s,9685,0,2021-05-23,43.0,0.4439855446566856,0.19091378420237481
10s,9727,0,2021-05-24,42.0,0.4317878071347795,0.1813508789966074
10s,9761,0,2021-05-25,34.0,0.3483249667042311,0.11843048867943856
10s,9807,0,2021-05-26,46.0,0.4690527174467217,0.21576425002549202
10s,9833,0,2021-05-27,26.0,0.2644157429065392,0.06874809315570019
10s,9883,0,2021-05-28,50.0,0.5059192552868562,0.2529596276434281
10s,9930,0,2021-05-29,47.0,0.473313192346425,0.22245720040281974
10s,9973,0,2021-05-30,43.0,0.43116414318660384,0.18540058157023964
10s,9999,0,2021-05-31,26.0,0.26002600260026004,0.0676067606760676
10s,10064,0,2021-06-01,65.0,0.645866454689984,0.41981319554848967
10s,10107,0,2021-06-02,43.0,0.4254477095082616,0.1829425150885525
10s,10164,0,2021-06-03,57.0,0.5608028335301062,0.3196576151121605
10s,10216,0,2021-06-04,52.0,0.5090054815974941,0.26468285043069695
10s,10276,0,2021-06-05,60.0,0.5838847800700662,0.35033086804203967
10s,10323,0,2021-06-06,47.0,0.4552940036811005,0.21398818173011722
10s,10354,0,2021-06-07,31.0,0.29940119760479045,0.09281437125748504
10s,10388,0,2021-06-08,34.0,0.32730073161340006,0.11128224874855602
10s,10421,0,2021-06-09,33.0,0.31666826600134346,0.10450052778044334
10s,10453,0,2021-06-10,32.0,0.3061322108485602,0.09796230747153926
10s,10495,0,2021-06-11,42.0,0.4001905669366365,0.16808003811338731
10s,10541,0,2021-06-12,46.0,0.4363912342282516,0.20073996774499572
10s,10572,0,2021-06-13,31.0,0.29322739311388574,0.09090049186530458
10s,10604,0,2021-06-14,32.0,0.3017729158807997,0.0965673330818559
10s,10572,0,2021-06-14,-32.0,-0.3026863412788498,0.09685962920923194
10s,10628,0,2021-06-15,56.0,0.5269100489273617,0.2950696273993226
10s,10680,0,2021-06-16,52.0,0.48689138576779023,0.2531835205992509
10s,10717,0,2021-06-17,37.0,0.3452458710460017,0.12774097228702064
10s,10755,0,2021-06-18,38.0,0.35332403533240353,0.13426313342631332
10s,10799,0,2021-06-19,44.0,0.40744513380868597,0.17927585887582181
10s,10825,0,2021-06-20,26.0,0.24018475750577367,0.062448036951501154
10s,10864,0,2021-06-21,39.0,0.3589837997054492,0.1400036818851252
10s,10902,0,2021-06-22,38.0,0.3485598972665566,0.13245276096129152
10s,10969,0,2021-06-23,67.0,0.6108122891785942,0.4092442337496581
10s,11084,0,2021-06-25,115.0,1.0375315770479971,1.1931613136051968
10s,11142,0,2021-06-26,58.0,0.5205528630407468,0.30192066056363315
10s,11220,0,2021-06-28,78.0,0.6951871657754011,0.5422459893048128
10s,11286,0,2021-06-29,66.0,0.5847953216374269,0.38596491228070173
10s,11344,0,2021-06-30,58.0,0.5112834978843441,0.2965444287729196
10s,11422,0,2021-07-01,78.0,0.6828926632813868,0.5326562773594816
10s,11496,0,2021-07-02,74.0,0.6437021572720947,0.47633959638135004
10s,11595,0,2021-07-03,99.0,0.8538163001293662,0.8452781371280724
10s,11674,0,2021-07-04,79.0,0.6767174918622579,0.5346068185711838
10s,11746,0,2021-07-05,72.0,0.6129746296611612,0.44134173335603605
10s,11820,0,2021-07-06,74.0,0.626057529610829,0.4632825719120135
10s,11941,0,2021-07-07,121.0,1.0133154677162717,1.2261117159366888
10s,12060,0,2021-07-08,119.0,0.9867330016583747,1.174212271973466
10s,12193,0,2021-07-09,133.0,1.090789797424752,1.4507504305749201
10s,12576,0,2021-07-12,383.0,3.0454834605597965,11.664201653944021
10s,12681,0,2021-07-13,105.0,0.8280104092737165,0.8694109297374023
10s,12860,0,2021-07-14,179.0,1.3919129082426127,2.4915241057542765
10s,13015,0,2021-07-15,155.0,1.1909335382251247,1.845946984248943
10s,13149,0,2021-07-16,134.0,1.019088904099171,1.3655791314928893
10s,13286,0,2021-07-17,137.0,1.031160620201716,1.412690049676351
10s,13431,0,2021-07-18,145.0,1.0795919886828977,1.5654083835902017
10s,13563,0,2021-07-19,132.0,0.9732360097323601,1.2846715328467153
10s,13693,0,2021-07-20,130.0,0.9493901993719418,1.2342072591835243
10s,14082,0,2021-07-22,389.0,2.762391705723619,10.745703735264879
10s,14246,0,2021-07-23,164.0,1.1512003369366839,1.8879685525761616
10s,14406,0,2021-07-24,160.0,1.1106483409690406,1.777037345550465
10s,14766,0,2021-07-26,360.0,2.438033319788704,8.776919951239334
10s,14917,0,2021-07-27,151.0,1.0122678822819602,1.5285245022457599
10s,15133,0,2021-07-28,216.0,1.4273442146302782,3.0830635036014007
10s,15318,0,2021-07-29,185.0,1.2077294685990339,2.2342995169082127
10s,15500,0,2021-07-30,182.0,1.1741935483870969,2.1370322580645165
10s,15678,0,2021-07-31,178.0,1.1353488965429264,2.020921035846409
10s,15852,0,2021-08-01,174.0,1.097653292959879,1.9099167297501896
10s,16008,0,2021-08-02,156.0,0.9745127436281859,1.52023988005997
10s,16146,0,2021-08-03,138.0,0.8547008547008548,1.1794871794871795
10s,16334,0,2021-08-04,188.0,1.1509734296559324,2.163830047753153
10s,16538,0,2021-08-05,204.0,1.2335227959850041,2.5163865038094086
10s,16732,0,2021-08-06,194.0,1.1594549366483384,2.2493425770977766
10s,16902,0,2021-08-07,170.0,1.0057981303987693,1.7098568216779078
10s,17235,0,2021-08-09,333.0,1.9321148825065273,6.433942558746736
10s,17431,0,2021-08-10,196.0,1.124433480580575,2.2038896219379267
10s,17643,0,2021-08-11,212.0,1.2016097035651534,2.5474125715581253
10s,17869,0,2021-08-12,226.0,1.2647601992277129,2.858358050254631
10s,18081,0,2021-08-13,212.0,1.1725015209335767,2.485703224379183
10s,18287,0,2021-08-14,206.0,1.1264832941433804,2.320555585935364
10s,18808,0,2021-08-17,521.0,2.7700978307103363,14.432209698000852
10s,19008,0,2021-08-18,200.0,1.0521885521885523,2.1043771043771047
10s,19210,0,2021-08-19,202.0,1.0515356585111921,2.124102030192608
10s,19394,0,2021-08-20,184.0,0.9487470351655151,1.7456945447045475
10s,19583,0,2021-08-21,189.0,0.9651228106010314,1.8240821120359494
10s,19736,0,2021-08-22,153.0,0.7752330766112687,1.186106607215241
10s,19880,0,2021-08-23,144.0,0.7243460764587526,1.0430583501006039
10s,20025,0,2021-08-24,145.0,0.7240948813982522,1.0499375780274658
10s,20248,0,2021-08-25,223.0,1.101343342552351,2.4559956538917422
10s,20425,0,2021-08-26,177.0,0.8665850673194614,1.5338555691554467
10s,20599,0,2021-08-27,174.0,0.8447011990873342,1.4697800864119615
10s,20795,0,2021-08-28,196.0,0.9425342630440009,1.8473671555662419
10s,20938,0,2021-08-29,143.0,0.6829687649250167,0.9766453338427739
10s,21057,0,2021-08-30,119.0,0.5651327349574963,0.6725079545994206
10s,21221,0,2021-08-31,164.0,0.7728193770321851,1.2674237783327835
10s,21413,0,2021-09-01,192.0,0.8966515668052119,1.7215710082660067
10s,21589,0,2021-09-02,176.0,0.815229978229654,1.434804761684191
10s,21742,0,2021-09-03,153.0,0.7037071106613927,1.0766718793119308
10s,21926,0,2021-09-04,184.0,0.8391863541001551,1.5441028915442854
10s,22228,0,2021-09-06,302.0,1.3586467518445204,4.103113190570451
10s,22401,0,2021-09-07,173.0,0.7722869514753806,1.3360564260524086
10s,22620,0,2021-09-08,219.0,0.9681697612732095,2.120291777188329
10s,22853,0,2021-09-09,233.0,1.0195597952128823,2.375574322846016
10s,23048,0,2021-09-10,195.0,0.8460603956959389,1.649817771607081
10s,23239,0,2021-09-11,191.0,0.8218942295279487,1.569817978398382
10s,23593,0,2021-09-13,354.0,1.5004450472597803,5.3115754672996225
10s,23741,0,2021-09-14,148.0,0.623394128301251,0.9226233098858515
10s,23950,0,2021-09-15,209.0,0.872651356993737,1.8238413361169103
10s,24160,0,2021-09-16,210.0,0.869205298013245,1.8253311258278146
10s,24591,0,2021-09-18,431.0,1.7526737424260908,7.554023829856451
10s,24764,0,2021-09-19,173.0,0.6985947342917137,1.2085688903246647
10s,24920,0,2021-09-20,156.0,0.6260032102728732,0.9765650080256821
10s,25080,0,2021-09-21,160.0,0.6379585326953748,1.0207336523125996
10s,25252,0,2021-09-22,172.0,0.6811341675906859,1.1715507682559798
10s,25392,0,2021-09-23,140.0,0.5513547574039068,0.7718966603654696
10s,25614,0,2021-09-24,222.0,0.8667135160459125,1.9241040056219259
10s,26163,0,2021-09-26,549.0,2.0983832129342965,11.520123839009289
10s,26384,0,2021-09-27,221.0,0.8376288659793815,1.851159793814433
10s,26624,0,2021-09-28,240.0,0.9014423076923076,2.1634615384615383
10s,26910,0,2021-09-29,286.0,1.0628019323671498,3.0396135265700486
10s,27188,0,2021-09-30,278.0,1.0225099308518464,2.842577607768133
10s,27475,0,2021-10-01,287.0,1.0445859872611465,2.9979617834394907
10s,27717,0,2021-10-02,242.0,0.8731103654796695,2.1129270844608
10s,27936,0,2021-10-03,219.0,0.7839347079037801,1.7168170103092784
10s,28124,0,2021-10-04,188.0,0.6684682122031006,1.256720238941829
10s,28531,0,2021-10-06,407.0,1.4265185237110511,5.805930391503978
10s,28796,0,2021-10-07,265.0,0.9202667037088484,2.4387067648284484
10s,29022,0,2021-10-08,226.0,0.7787195920336297,1.759906277996003
10s,29411,0,2021-10-10,389.0,1.322634388494101,5.145047771242052
10s,29572,0,2021-10-11,161.0,0.5444339239821453,0.876538617611254
10s,29760,0,2021-10-12,188.0,0.6317204301075269,1.1876344086021506
10s,29958,0,2021-10-13,198.0,0.660925295413579,1.3086320849188866
10s,30204,0,2021-10-14,246.0,0.8144616607071911,2.00357568533969
10s,30408,0,2021-10-15,204.0,0.6708760852407262,1.3685872138910813
10s,30594,0,2021-10-16,186.0,0.6079623455579526,1.1308099627377919
10s,30751,0,2021-10-17,157.0,0.5105525023576469,0.8015674287015057
10s,31025,0,2021-10-19,274.0,0.8831587429492345,2.4198549556809024
10s,31275,0,2021-10-20,250.0,0.7993605115907274,1.9984012789768184
10s,31476,0,2021-10-21,201.0,0.6385817765916889,1.2835493709492949
10s,31686,0,2021-10-22,210.0,0.6627532664268131,1.3917818594963074
10s,31907,0,2021-10-23,221.0,0.6926379791268373,1.5307299338703106
10s,32133,0,2021-10-24,226.0,0.7033267979958299,1.5895185634705755
10s,32334,0,2021-10-25,201.0,0.6216366672852106,1.2494897012432733
10s,32878,0,2021-10-27,544.0,1.6546018614270943,9.001034126163393
10s,33203,0,2021-10-28,325.0,0.9788272144083365,3.1811884468270937
10s,33504,0,2021-10-29,301.0,0.8984001910219676,2.7041845749761224
10s,33775,0,2021-10-30,271.0,0.8023686158401185,2.174418948926721
10s,34041,0,2021-10-31,266.0,0.7814106518609911,2.0785523339502365
10s,34267,0,2021-11-01,226.0,0.6595266583009893,1.490530247760236
10s,34510,0,2021-11-02,243.0,0.7041437264560997,1.7110692552883222
10s,34942,0,2021-11-03,432.0,1.2363344971667336,5.34096502776029
10s,35263,0,2021-11-04,321.0,0.9103025834444035,2.9220712928565353
10s,35598,0,2021-11-05,335.0,0.9410641047249846,3.1525647508286982
10s,35892,0,2021-11-06,294.0,0.8191240387830158,2.4082246740220663
10s,36160,0,2021-11-07,268.0,0.7411504424778761,1.986283185840708
10s,36400,0,2021-11-08,240.0,0.6593406593406593,1.5824175824175826
10s,36644,0,2021-11-09,244.0,0.665866171815304,1.6247134592293417
10s,36957,0,2021-11-10,313.0,0.8469302161972022,2.6508915766972425
10s,37282,0,2021-11-11,325.0,0.8717343490156108,2.833136634300735
10s,37576,0,2021-11-12,294.0,0.782414307004471,2.3002980625931446
10s,37786,0,2021-11-13,210.0,0.5557613931085588,1.1670989255279733
10s,38033,0,2021-11-14,247.0,0.6494360160912892,1.6041069597454845
10s,38256,0,2021-11-15,223.0,0.5829150982852362,1.2999006691760768
10s,39311,0,2021-11-18,1055.0,2.683727201037877,28.313321970949605
10s,39645,0,2021-11-19,334.0,0.842476983226132,2.8138731239752808
10s,40026,0,2021-11-20,381.0,0.9518812771698396,3.626667666017089
10s,40317,0,2021-11-21,291.0,0.7217798943373763,2.100379492521765
10s,40645,0,2021-11-22,328.0,0.8069873293147989,2.6469184401525405
10s,40931,0,2021-11-23,286.0,0.6987368986831497,1.998387530233808
10s,41321,0,2021-11-24,390.0,0.9438300137944386,3.680937053798311
10s,41728,0,2021-11-25,407.0,0.9753642638036809,3.9697325536809815
10s,42119,0,2021-11-26,391.0,0.9283221349034877,3.629739547472637
10s,42561,0,2021-11-27,442.0,1.0385094335189493,4.590211696153756
10s,42954,0,2021-11-28,393.0,0.914932253107976,3.595683754714346
10s,43262,0,2021-11-29,308.0,0.7119411955064491,2.192778882159863
10s,43570,0,2021-11-30,308.0,0.7069084232269911,2.1772779435391327
10s,44092,0,2021-12-01,522.0,1.183888233693187,6.179896579878436
10s,44644,0,2021-12-02,552.0,1.2364483469223186,6.825194875011199
10s,45192,0,2021-12-03,548.0,1.21260400070809,6.6450699238803335
10s,45780,0,2021-12-04,588.0,1.2844036697247707,7.5522935779816525
10s,46334,0,2021-12-05,554.0,1.1956662494064834,6.623991021711918
10s,46816,0,2021-12-06,482.0,1.0295625427204376,4.9624914559125095
10s,47365,0,2021-12-07,549.0,1.1590837116013935,6.3633695766916505
10s,48091,0,2021-12-08,726.0,1.5096379780000417,10.959971720280302
10s,48819,0,2021-12-09,728.0,1.4912226796943813,10.856101108175096
10s,49577,0,2021-12-10,758.0,1.528934788309095,11.589325695382941
10s,50285,0,2021-12-11,708.0,1.4079745450929702,9.968459779258229
10s,50947,0,2021-12-12,662.0,1.299389561701376,8.60195889846311
10s,51494,0,2021-12-13,547.0,1.0622596807395035,5.810560453645085
10s,52079,0,2021-12-14,585.0,1.123293458015707,6.571266729391885
10s,52822,0,2021-12-15,743.0,1.4066108818295409,10.451118851993488
10s,53561,0,2021-12-16,739.0,1.3797352551296653,10.196243535408227
10s,54260,0,2021-12-17,699.0,1.288241798746775,9.004810173239957
10s,54983,0,2021-12-18,723.0,1.3149518942218503,9.507102195223977
10s,55614,0,2021-12-19,631.0,1.1346063940734348,7.159366346603373
10s,56160,0,2021-12-20,546.0,0.9722222222222222,5.308333333333334
10s,56726,0,2021-12-21,566.0,0.9977787963191481,5.647427987166378
10s,57530,0,2021-12-22,804.0,1.3975317225795238,11.236155049539372
10s,58284,0,2021-12-23,754.0,1.2936654999656854,9.754237869741267
10s,59005,0,2021-12-24,721.0,1.2219303448860266,8.81011778662825
10s,59665,0,2021-12-25,660.0,1.1061761501717926,7.300762591133831
10s,60288,0,2021-12-26,623.0,1.0333731422505308,6.437914676220807
10s,60773,0,2021-12-27,485.0,0.7980517664094253,3.8705510670857124
10s,61233,0,2021-12-28,460.0,0.7512289125144938,3.455652997566671
10s,61880,0,2021-12-29,647.0,1.0455720749838395,6.764851325145441
10s,62440,0,2021-12-30,560.0,0.8968609865470852,5.022421524663677
10s,63053,0,2021-12-31,613.0,0.9721979921653212,5.959573691973419
10s,63523,0,2022-01-01,470.0,0.7398894888465595,3.47748059757883
10s,63989,0,2022-01-02,466.0,0.7282501679976245,3.3936457828689304
10s,64376,0,2022-01-03,387.0,0.60115571020256,2.326472598483907
10s,64732,0,2022-01-04,356.0,0.5499598343941173,1.9578570104430577
10s,65287,0,2022-01-05,555.0,0.8500926677592783,4.718014306063995
10s,65794,0,2022-01-06,507.0,0.7705869836155272,3.9068760069307236
10s,66248,0,2022-01-07,454.0,0.6853037072817292,3.1112788310590505
10s,66655,0,2022-01-08,407.0,0.610606856199835,2.485169904733328
10s,67110,0,2022-01-09,455.0,0.6779913574728059,3.084860676501267
10s,67513,0,2022-01-10,403.0,0.5969220742671781,2.4055959592967278
10s,67975,0,2022-01-11,462.0,0.679661640308937,3.1400367782272895
10s,68526,0,2022-01-12,551.0,0.8040743659340981,4.4304497562968805
10s,69088,0,2022-01-13,562.0,0.8134553033811951,4.571618805002316
10s,69752,0,2022-01-14,664.0,0.9519440302787017,6.320908361050579
10s,70386,0,2022-01-15,634.0,0.9007473077032365,5.710737930838519
10s,70997,0,2022-01-16,611.0,0.8605997436511402,5.258264433708467
10s,71581,0,2022-01-17,584.0,0.8158589569857924,4.764616308797027
10s,72237,0,2022-01-18,656.0,0.908121876600634,5.957279510500159
10s,73171,0,2022-01-19,934.0,1.2764619863060502,11.922154952098508
10s,74277,0,2022-01-20,1106.0,1.4890208274432193,16.468570351522004
10s,75447,0,2022-01-21,1170.0,1.550757485387093,18.143862579028987
10s,76700,0,2022-01-22,1253.0,1.633637548891786,20.46947848761408
10s,78065,0,2022-01-23,1365.0,1.7485428809325563,23.867610324729394
10s,79391,0,2022-01-24,1326.0,1.6702145079417061,22.147044375307022
10s,80964,0,2022-01-25,1573.0,1.9428387925497752,30.560854206807964
10s,83385,0,2022-01-26,2421.0,2.9033998920669184,70.2913113869401
10s,86193,0,2022-01-27,2808.0,3.2578051581915006,91.47916884201733
10s,89130,0,2022-01-28,2937.0,3.2951868057892963,96.77963648603163
10s,92364,0,2022-01-29,3234.0,3.5013641678576066,113.23411718851499
10s,95594,0,2022-01-30,3230.0,3.3788731510345835,109.13760277841703
